wp_post_id,taxonomy,term_slug
1452,direction,ekonomika
1454,direction,vuzy-kieva
1454,direction,mgostinichno-restorannoe-delo-turizm
1454,direction,menedzhment-marketing
1454,direction,pishchevye-tekhnologii
1454,direction,pravo
1454,direction,psihologiya
1454,direction,ekonomika
1456,direction,vuzy-ukrainy
1456,direction,vuzy-harkova
1456,direction,medicina-stomatologiya-farmaciya
1456,direction,menedzhment-marketing
1456,direction,pedagogika
1456,direction,himiya-bioinzheneriya
1456,direction,ekonomika
1458,direction,vuzy-kieva
1458,direction,medicina-stomatologiya-farmaciya
1460,direction,medicina-stomatologiya-farmaciya
1462,direction,istoriya-arheologiya
1462,direction,kultura-iskusstvo
1462,direction,matematika-statistika
1462,direction,menedzhment-marketing
1462,direction,pedagogika
1462,direction,politologiya-mezhdunarodnye-otnosheniya
1462,direction,psihologiya
1462,direction,filologiya
1462,direction,himiya-bioinzheneriya
1464,direction,vuzy-odessy
1464,direction,vuzy-ukrainy
1464,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1464,direction,istoriya-arheologiya
1464,direction,kultura-iskusstvo
1464,direction,pedagogika
1464,direction,psihologiya
1464,direction,sociologiya-socialnaya-rabota
1464,direction,fizicheskaya-kultura
1464,direction,filologiya
1464,direction,filosofiya-religiya-i-kulturologiya
1466,direction,voennye-nauki-nacionalnaya-bezopasnost
1466,direction,vuzy-dnepra
1466,direction,grazhdanskaya-bezopasnost
1466,direction,informacionnye-tekhnologii-kiberbezopasnost
1466,direction,menedzhment-marketing
1466,direction,politologiya-mezhdunarodnye-otnosheniya
1466,direction,sociologiya-socialnaya-rabota
1468,direction,vuzy-kieva
1468,direction,mgostinichno-restorannoe-delo-turizm
1468,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1468,direction,informacionnye-tekhnologii-kiberbezopasnost
1468,direction,kultura-iskusstvo
1468,direction,medicina-stomatologiya-farmaciya
1468,direction,menedzhment-marketing
1468,direction,pravo
1468,direction,psihologiya
1468,direction,filologiya
1468,direction,ekonomika
1470,direction,vuzy-ukrainy
1470,direction,vuzy-harkova
1470,direction,medicina-stomatologiya-farmaciya
1470,direction,sociologiya-socialnaya-rabota
1472,direction,biologiya-ekologiya
1472,direction,vuzy-odessy
1472,direction,vuzy-ukrainy
1472,direction,geografiya-geologiya
1472,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1472,direction,informacionnye-tekhnologii-kiberbezopasnost
1472,direction,istoriya-arheologiya
1472,direction,kultura-iskusstvo
1472,direction,matematika-statistika
1472,direction,menedzhment-marketing
1472,direction,pravo
1472,direction,sociologiya-socialnaya-rabota
1472,direction,filosofiya-religiya-i-kulturologiya
1472,direction,finansy-bankovskoe-delo-i-strahovanie
1472,direction,himiya-bioinzheneriya
1472,direction,ekonomika
1474,direction,vuzy-dnepra
1474,direction,mgostinichno-restorannoe-delo-turizm
1474,direction,pravo
1474,direction,psihologiya
1479,direction,vuzy-ukrainy
1479,direction,vuzy-harkova
1479,direction,medicina-stomatologiya-farmaciya
1479,direction,fizicheskaya-kultura
1481,direction,medicina-stomatologiya-farmaciya
1483,direction,vuzy-ukrainy
1483,direction,vuzy-harkova
1483,direction,grazhdanskaya-bezopasnost
1483,direction,informacionnye-tekhnologii-kiberbezopasnost
1483,direction,pravo
1483,direction,psihologiya
1483,direction,ekonomika
1486,direction,medicina-stomatologiya-farmaciya
1488,direction,voennye-nauki-nacionalnaya-bezopasnost
1488,direction,vuzy-ukrainy
1488,direction,vuzy-harkova
1488,direction,inzheneriya-mashinostroenie
1488,direction,menedzhment-marketing
1488,direction,transport
1488,direction,filologiya
1488,direction,ekonomika
1490,direction,vuzy-odessy
1490,direction,vuzy-ukrainy
1490,direction,ekonomika
1492,direction,medicina-stomatologiya-farmaciya
1494,direction,vuzy-ukrainy
1494,direction,vuzy-harkova
1494,direction,grazhdanskaya-bezopasnost
1494,direction,psihologiya
1496,direction,informacionnye-tekhnologii-kiberbezopasnost
1496,direction,menedzhment-marketing
1496,direction,pravo
1496,direction,fizicheskaya-kultura
1496,direction,filologiya
1496,direction,ekonomika
1498,direction,biologiya-ekologiya
1498,direction,vuzy-kieva
1498,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1498,direction,informacionnye-tekhnologii-kiberbezopasnost
1498,direction,istoriya-arheologiya
1498,direction,kultura-iskusstvo
1498,direction,matematika-statistika
1498,direction,pedagogika
1498,direction,politologiya-mezhdunarodnye-otnosheniya
1498,direction,pravo
1498,direction,psihologiya
1498,direction,sociologiya-socialnaya-rabota
1498,direction,fizika-astronomiya
1498,direction,filologiya
1498,direction,filosofiya-religiya-i-kulturologiya
1498,direction,himiya-bioinzheneriya
1498,direction,ekonomika
1500,direction,matematika-statistika
1500,direction,menedzhment-marketing
1500,direction,pedagogika
1500,direction,psihologiya
1500,direction,fizika-astronomiya
1500,direction,fizicheskaya-kultura
1500,direction,filologiya
1502,direction,vuzy-ukrainy
1502,direction,vuzy-harkova
1502,direction,kultura-iskusstvo
1502,direction,stroitelstvo-arhitektura
1504,direction,vuzy-ukrainy
1504,direction,vuzy-harkova
1504,direction,mgostinichno-restorannoe-delo-turizm
1504,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1504,direction,kultura-iskusstvo
1504,direction,ekonomika
1506,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1506,direction,informacionnye-tekhnologii-kiberbezopasnost
1506,direction,kultura-iskusstvo
1506,direction,pedagogika
1506,direction,pravo
1506,direction,psihologiya
1506,direction,sociologiya-socialnaya-rabota
1506,direction,filologiya
1506,direction,ekonomika
1506,direction,energetika
1508,direction,biologiya-ekologiya
1508,direction,vuzy-kieva
1508,direction,geografiya-geologiya
1508,direction,mgostinichno-restorannoe-delo-turizm
1508,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1508,direction,informacionnye-tekhnologii-kiberbezopasnost
1508,direction,istoriya-arheologiya
1508,direction,kultura-iskusstvo
1508,direction,menedzhment-marketing
1508,direction,pedagogika
1508,direction,politologiya-mezhdunarodnye-otnosheniya
1508,direction,psihologiya
1508,direction,sociologiya-socialnaya-rabota
1508,direction,fizicheskaya-kultura
1508,direction,filosofiya-religiya-i-kulturologiya
1508,direction,ekonomika
1508,direction,energetika
1511,direction,vuzy-odessy
1511,direction,vuzy-ukrainy
1511,direction,grazhdanskaya-bezopasnost
1511,direction,pravo
1513,direction,grazhdanskaya-bezopasnost
1513,direction,pravo
1513,direction,ekonomika
1516,direction,medicina-stomatologiya-farmaciya
1518,direction,agro-farm
1518,direction,biologiya-ekologiya
1518,direction,geografiya-geologiya
1518,direction,mgostinichno-restorannoe-delo-turizm
1518,direction,informacionnye-tekhnologii-kiberbezopasnost
1518,direction,istoriya-arheologiya
1518,direction,kultura-iskusstvo
1518,direction,matematika-statistika
1518,direction,pedagogika
1518,direction,pravo
1518,direction,psihologiya
1518,direction,sociologiya-socialnaya-rabota
1518,direction,fizicheskaya-kultura
1518,direction,filologiya
1518,direction,himiya-bioinzheneriya
1518,direction,ekonomika
1520,direction,vuzy-ukrainy
1520,direction,vuzy-harkova
1520,direction,kultura-iskusstvo
1522,direction,automation
1522,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1522,direction,inzheneriya-mashinostroenie
1522,direction,informacionnye-tekhnologii-kiberbezopasnost
1522,direction,menedzhment-marketing
1522,direction,sociologiya-socialnaya-rabota
1522,direction,ekonomika
1522,direction,elektronika-telekommunikacii
1524,direction,vuzy-ukrainy
1524,direction,vuzy-harkova
1524,direction,mgostinichno-restorannoe-delo-turizm
1524,direction,inzheneriya-mashinostroenie
1524,direction,menedzhment-marketing
1524,direction,pishchevye-tekhnologii
1524,direction,ekonomika
1526,direction,biologiya-ekologiya
1526,direction,mgostinichno-restorannoe-delo-turizm
1526,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1526,direction,informacionnye-tekhnologii-kiberbezopasnost
1526,direction,istoriya-arheologiya
1526,direction,menedzhment-marketing
1526,direction,pedagogika
1526,direction,politologiya-mezhdunarodnye-otnosheniya
1526,direction,pravo
1526,direction,psihologiya
1526,direction,sociologiya-socialnaya-rabota
1526,direction,fizika-astronomiya
1526,direction,filologiya
1526,direction,filosofiya-religiya-i-kulturologiya
1526,direction,ekonomika
1528,direction,vuzy-dnepra
1528,direction,vuzy-ukrainy
1528,direction,mgostinichno-restorannoe-delo-turizm
1528,direction,informacionnye-tekhnologii-kiberbezopasnost
1528,direction,menedzhment-marketing
1528,direction,politologiya-mezhdunarodnye-otnosheniya
1528,direction,pravo
1528,direction,sociologiya-socialnaya-rabota
1528,direction,ekonomika
1530,direction,vuzy-kieva
1530,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1530,direction,kultura-iskusstvo
1530,direction,medicina-stomatologiya-farmaciya
1530,direction,politologiya-mezhdunarodnye-otnosheniya
1530,direction,pravo
1530,direction,psihologiya
1530,direction,stroitelstvo-arhitektura
1530,direction,filologiya
1530,direction,ekonomika
1532,direction,mgostinichno-restorannoe-delo-turizm
1532,direction,inzheneriya-mashinostroenie
1532,direction,menedzhment-marketing
1532,direction,pishchevye-tekhnologii
1532,direction,politologiya-mezhdunarodnye-otnosheniya
1532,direction,ekonomika
1534,direction,grazhdanskaya-bezopasnost
1534,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1534,direction,informacionnye-tekhnologii-kiberbezopasnost
1534,direction,pedagogika
1534,direction,pravo
1534,direction,psihologiya
1534,direction,sociologiya-socialnaya-rabota
1534,direction,filologiya
1534,direction,elektronika-telekommunikacii
1536,direction,biologiya-ekologiya
1536,direction,informacionnye-tekhnologii-kiberbezopasnost
1536,direction,istoriya-arheologiya
1536,direction,kultura-iskusstvo
1536,direction,matematika-statistika
1536,direction,menedzhment-marketing
1536,direction,pedagogika
1536,direction,politologiya-mezhdunarodnye-otnosheniya
1536,direction,psihologiya
1536,direction,sociologiya-socialnaya-rabota
1536,direction,fizika-astronomiya
1536,direction,fizicheskaya-kultura
1536,direction,filologiya
1536,direction,ekonomika
1539,direction,biologiya-ekologiya
1539,direction,kultura-iskusstvo
1539,direction,pedagogika
1539,direction,psihologiya
1539,direction,sociologiya-socialnaya-rabota
1539,direction,fizika-astronomiya
1539,direction,fizicheskaya-kultura
1539,direction,filologiya
1541,direction,vuzy-kieva
1541,direction,politologiya-mezhdunarodnye-otnosheniya
1541,direction,pravo
1541,direction,ekonomika
1543,direction,voennye-nauki-nacionalnaya-bezopasnost
1543,direction,vuzy-dnepra
1543,direction,vuzy-ukrainy
1543,direction,grazhdanskaya-bezopasnost
1543,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1543,direction,kultura-iskusstvo
1543,direction,transport
1543,direction,fizicheskaya-kultura
1543,direction,elektronika-telekommunikacii
1545,direction,biologiya-ekologiya
1545,direction,vuzy-kieva
1545,direction,geografiya-geologiya
1545,direction,mgostinichno-restorannoe-delo-turizm
1545,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1545,direction,inzheneriya-mashinostroenie
1545,direction,informacionnye-tekhnologii-kiberbezopasnost
1545,direction,menedzhment-marketing
1545,direction,pravo
1545,direction,stroitelstvo-arhitektura
1545,direction,transport
1545,direction,filologiya
1545,direction,ekonomika
1547,direction,biznes-obrazovanie-mba
1547,direction,vuzy-kieva
1547,direction,mgostinichno-restorannoe-delo-turizm
1547,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1547,direction,informacionnye-tekhnologii-kiberbezopasnost
1547,direction,medicina-stomatologiya-farmaciya
1547,direction,menedzhment-marketing
1547,direction,politologiya-mezhdunarodnye-otnosheniya
1547,direction,pravo
1547,direction,psihologiya
1547,direction,ekonomika
1549,direction,biznes-obrazovanie-mba
1549,direction,vuzy-ukrainy
1549,direction,vuzy-harkova
1549,direction,pravo
1549,direction,sociologiya-socialnaya-rabota
1549,direction,filologiya
1549,direction,ekonomika
1552,direction,mgostinichno-restorannoe-delo-turizm
1552,direction,informacionnye-tekhnologii-kiberbezopasnost
1552,direction,menedzhment-marketing
1552,direction,pravo
1552,direction,stroitelstvo-arhitektura
1552,direction,filologiya
1552,direction,ekonomika
1554,direction,vuzy-ukrainy
1554,direction,vuzy-harkova
1554,direction,menedzhment-marketing
1554,direction,ekonomika
1556,direction,vuzy-dnepra
1556,direction,vuzy-ukrainy
1556,direction,medicina-stomatologiya-farmaciya
1558,direction,pravo
1558,direction,sociologiya-socialnaya-rabota
1558,direction,filologiya
1560,direction,mgostinichno-restorannoe-delo-turizm
1560,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1560,direction,informacionnye-tekhnologii-kiberbezopasnost
1560,direction,menedzhment-marketing
1560,direction,sociologiya-socialnaya-rabota
1560,direction,ekonomika
1562,direction,biologiya-ekologiya
1562,direction,menedzhment-marketing
1562,direction,fizika-astronomiya
1562,direction,ekonomika
1564,direction,vuzy-lvova
1564,direction,vuzy-ukrainy
1564,direction,medicina-stomatologiya-farmaciya
1566,direction,mgostinichno-restorannoe-delo-turizm
1566,direction,menedzhment-marketing
1566,direction,finansy-bankovskoe-delo-i-strahovanie
1566,direction,ekonomika
1568,direction,pedagogika
1568,direction,politologiya-mezhdunarodnye-otnosheniya
1568,direction,psihologiya
1568,direction,filologiya
1570,direction,vuzy-ukrainy
1570,direction,vuzy-harkova
1570,direction,pedagogika
1572,direction,kultura-iskusstvo
1574,direction,biologiya-ekologiya
1574,direction,grazhdanskaya-bezopasnost
1574,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1574,direction,inzheneriya-mashinostroenie
1574,direction,informacionnye-tekhnologii-kiberbezopasnost
1574,direction,istoriya-arheologiya
1574,direction,kultura-iskusstvo
1574,direction,menedzhment-marketing
1574,direction,pravo
1574,direction,sociologiya-socialnaya-rabota
1574,direction,stroitelstvo-arhitektura
1574,direction,transport
1574,direction,fizicheskaya-kultura
1574,direction,filologiya
1574,direction,filosofiya-religiya-i-kulturologiya
1574,direction,himiya-bioinzheneriya
1574,direction,ekonomika
1574,direction,energetika
1576,direction,vuzy-kieva
1576,direction,mgostinichno-restorannoe-delo-turizm
1576,direction,menedzhment-marketing
1576,direction,politologiya-mezhdunarodnye-otnosheniya
1576,direction,pravo
1576,direction,ekonomika
1578,direction,medicina-stomatologiya-farmaciya
1580,direction,vuzy-dnepra
1580,direction,vuzy-ukrainy
1580,direction,fizicheskaya-kultura
1582,direction,biologiya-ekologiya
1582,direction,geografiya-geologiya
1582,direction,informacionnye-tekhnologii-kiberbezopasnost
1582,direction,istoriya-arheologiya
1582,direction,kultura-iskusstvo
1582,direction,matematika-statistika
1582,direction,menedzhment-marketing
1582,direction,pedagogika
1582,direction,politologiya-mezhdunarodnye-otnosheniya
1582,direction,psihologiya
1582,direction,sociologiya-socialnaya-rabota
1582,direction,fizika-astronomiya
1582,direction,fizicheskaya-kultura
1582,direction,filologiya
1582,direction,filosofiya-religiya-i-kulturologiya
1582,direction,himiya-bioinzheneriya
1582,direction,ekonomika
1585,direction,medicina-stomatologiya-farmaciya
1587,direction,vuzy-kieva
1587,direction,psihologiya
1589,direction,vuzy-kieva
1589,direction,mgostinichno-restorannoe-delo-turizm
1589,direction,pedagogika
1589,direction,psihologiya
1589,direction,filologiya
1589,direction,ekonomika
1591,direction,vuzy-kieva
1591,direction,mgostinichno-restorannoe-delo-turizm
1591,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1591,direction,informacionnye-tekhnologii-kiberbezopasnost
1591,direction,kultura-iskusstvo
1591,direction,menedzhment-marketing
1591,direction,politologiya-mezhdunarodnye-otnosheniya
1591,direction,pravo
1591,direction,psihologiya
1591,direction,sociologiya-socialnaya-rabota
1591,direction,filologiya
1591,direction,filosofiya-religiya-i-kulturologiya
1591,direction,ekonomika
1593,direction,mgostinichno-restorannoe-delo-turizm
1593,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1593,direction,informacionnye-tekhnologii-kiberbezopasnost
1593,direction,medicina-stomatologiya-farmaciya
1593,direction,menedzhment-marketing
1593,direction,pedagogika
1593,direction,pravo
1593,direction,psihologiya
1593,direction,stroitelstvo-arhitektura
1593,direction,transport
1593,direction,ekonomika
1595,direction,biznes-obrazovanie-mba
1595,direction,mgostinichno-restorannoe-delo-turizm
1595,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1595,direction,informacionnye-tekhnologii-kiberbezopasnost
1595,direction,pravo
1595,direction,psihologiya
1595,direction,stroitelstvo-arhitektura
1595,direction,finansy-bankovskoe-delo-i-strahovanie
1595,direction,ekonomika
1597,direction,vuzy-kieva
1597,direction,kultura-iskusstvo
1599,direction,biznes-obrazovanie-mba
1599,direction,informacionnye-tekhnologii-kiberbezopasnost
1599,direction,menedzhment-marketing
1599,direction,pravo
1599,direction,finansy-bankovskoe-delo-i-strahovanie
1599,direction,ekonomika
1602,direction,vuzy-odessy
1602,direction,vuzy-ukrainy
1602,direction,informacionnye-tekhnologii-kiberbezopasnost
1604,direction,biznes-obrazovanie-mba
1604,direction,vuzy-kieva
1604,direction,mgostinichno-restorannoe-delo-turizm
1604,direction,informacionnye-tekhnologii-kiberbezopasnost
1604,direction,menedzhment-marketing
1604,direction,pravo
1604,direction,ekonomika
1606,direction,vuzy-odessy
1606,direction,vuzy-ukrainy
1606,direction,informacionnye-tekhnologii-kiberbezopasnost
1606,direction,kultura-iskusstvo
1606,direction,menedzhment-marketing
1606,direction,pravo
1606,direction,ekonomika
1609,direction,biznes-obrazovanie-mba
1609,direction,vuzy-kieva
1609,direction,menedzhment-marketing
1609,direction,finansy-bankovskoe-delo-i-strahovanie
1609,direction,ekonomika
1612,direction,agro-farm
1612,direction,biologiya-ekologiya
1612,direction,veterinarnaya-medicina
1612,direction,legkaya-promyshlennost
1612,direction,menedzhment-marketing
1612,direction,stroitelstvo-arhitektura
1612,direction,ekonomika
1614,direction,automation
1614,direction,inzheneriya-mashinostroenie
1614,direction,informacionnye-tekhnologii-kiberbezopasnost
1614,direction,istoriya-arheologiya
1614,direction,menedzhment-marketing
1614,direction,pedagogika
1614,direction,pravo
1614,direction,psihologiya
1614,direction,filologiya
1614,direction,ekonomika
1616,direction,vuzy-kieva
1616,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1616,direction,informacionnye-tekhnologii-kiberbezopasnost
1616,direction,kultura-iskusstvo
1616,direction,sociologiya-socialnaya-rabota
1616,direction,elektronika-telekommunikacii
1618,direction,menedzhment-marketing
1618,direction,transport
1621,direction,vuzy-kieva
1621,direction,pravo
1621,direction,filologiya
1623,direction,vuzy-kieva
1623,direction,kultura-iskusstvo
1625,direction,vuzy-odessy
1625,direction,vuzy-ukrainy
1625,direction,kultura-iskusstvo
1627,direction,vuzy-ukrainy
1627,direction,vuzy-harkova
1627,direction,pravo
1627,direction,ekonomika
1630,direction,vuzy-kieva
1630,direction,istoriya-arheologiya
1630,direction,pravo
1632,direction,biznes-obrazovanie-mba
1632,direction,mgostinichno-restorannoe-delo-turizm
1632,direction,informacionnye-tekhnologii-kiberbezopasnost
1632,direction,matematika-statistika
1632,direction,menedzhment-marketing
1632,direction,pishchevye-tekhnologii
1632,direction,pravo
1632,direction,filologiya
1632,direction,finansy-bankovskoe-delo-i-strahovanie
1632,direction,ekonomika
1634,direction,biologiya-ekologiya
1634,direction,geografiya-geologiya
1634,direction,mgostinichno-restorannoe-delo-turizm
1634,direction,informacionnye-tekhnologii-kiberbezopasnost
1634,direction,istoriya-arheologiya
1634,direction,matematika-statistika
1634,direction,pedagogika
1634,direction,fizika-astronomiya
1634,direction,fizicheskaya-kultura
1634,direction,filologiya
1634,direction,himiya-bioinzheneriya
1636,direction,biologiya-ekologiya
1636,direction,inzheneriya-mashinostroenie
1636,direction,informacionnye-tekhnologii-kiberbezopasnost
1636,direction,matematika-statistika
1636,direction,menedzhment-marketing
1636,direction,sociologiya-socialnaya-rabota
1636,direction,transport
1636,direction,fizika-astronomiya
1636,direction,filologiya
1636,direction,filosofiya-religiya-i-kulturologiya
1636,direction,ekonomika
1636,direction,elektronika-telekommunikacii
1636,direction,energetika
1638,direction,pravo
1640,direction,vuzy-lvova
1640,direction,vuzy-ukrainy
1640,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1640,direction,informacionnye-tekhnologii-kiberbezopasnost
1640,direction,istoriya-arheologiya
1640,direction,kultura-iskusstvo
1640,direction,pravo
1640,direction,psihologiya
1640,direction,sociologiya-socialnaya-rabota
1640,direction,filologiya
1640,direction,filosofiya-religiya-i-kulturologiya
1640,direction,ekonomika
1642,direction,biologiya-ekologiya
1642,direction,geografiya-geologiya
1642,direction,informacionnye-tekhnologii-kiberbezopasnost
1642,direction,istoriya-arheologiya
1642,direction,matematika-statistika
1642,direction,pedagogika
1642,direction,psihologiya
1642,direction,fizika-astronomiya
1642,direction,fizicheskaya-kultura
1642,direction,filologiya
1642,direction,himiya-bioinzheneriya
1644,direction,vuzy-lvova
1644,direction,vuzy-ukrainy
1644,direction,informacionnye-tekhnologii-kiberbezopasnost
1644,direction,menedzhment-marketing
1644,direction,pravo
1644,direction,sociologiya-socialnaya-rabota
1644,direction,finansy-bankovskoe-delo-i-strahovanie
1644,direction,ekonomika
1646,direction,vuzy-kieva
1646,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1646,direction,kultura-iskusstvo
1646,direction,menedzhment-marketing
1646,direction,stroitelstvo-arhitektura
1648,direction,biznes-obrazovanie-mba
1648,direction,informacionnye-tekhnologii-kiberbezopasnost
1648,direction,menedzhment-marketing
1648,direction,politologiya-mezhdunarodnye-otnosheniya
1648,direction,ekonomika
1650,direction,medicina-stomatologiya-farmaciya
1652,direction,voennye-nauki-nacionalnaya-bezopasnost
1652,direction,vuzy-kieva
1652,direction,informacionnye-tekhnologii-kiberbezopasnost
1652,direction,ekonomika
1656,direction,vuzy-kieva
1656,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1656,direction,menedzhment-marketing
1656,direction,pravo
1656,direction,psihologiya
1656,direction,filologiya
1656,direction,finansy-bankovskoe-delo-i-strahovanie
1656,direction,ekonomika
1659,direction,vuzy-kieva
1659,direction,kultura-iskusstvo
1661,direction,informacionnye-tekhnologii-kiberbezopasnost
1661,direction,menedzhment-marketing
1661,direction,psihologiya
1661,direction,sociologiya-socialnaya-rabota
1661,direction,ekonomika
1665,direction,vuzy-kieva
1665,direction,mgostinichno-restorannoe-delo-turizm
1665,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1665,direction,kultura-iskusstvo
1665,direction,menedzhment-marketing
1665,direction,politologiya-mezhdunarodnye-otnosheniya
1665,direction,pravo
1667,direction,vuzy-kieva
1667,direction,vuzy-ukrainy
1667,direction,mgostinichno-restorannoe-delo-turizm
1667,direction,menedzhment-marketing
1667,direction,pravo
1667,direction,sociologiya-socialnaya-rabota
1667,direction,ekonomika
1671,direction,geografiya-geologiya
1671,direction,mgostinichno-restorannoe-delo-turizm
1671,direction,informacionnye-tekhnologii-kiberbezopasnost
1671,direction,medicina-stomatologiya-farmaciya
1671,direction,pedagogika
1671,direction,pravo
1671,direction,sociologiya-socialnaya-rabota
1671,direction,fizicheskaya-kultura
1671,direction,ekonomika
1673,direction,biznes-obrazovanie-mba
1673,direction,vuzy-kieva
1673,direction,mgostinichno-restorannoe-delo-turizm
1673,direction,informacionnye-tekhnologii-kiberbezopasnost
1673,direction,menedzhment-marketing
1673,direction,stroitelstvo-arhitektura
1673,direction,ekonomika
1675,direction,agro-farm
1675,direction,mgostinichno-restorannoe-delo-turizm
1675,direction,menedzhment-marketing
1675,direction,politologiya-mezhdunarodnye-otnosheniya
1675,direction,pravo
1675,direction,psihologiya
1675,direction,fizicheskaya-kultura
1675,direction,ekonomika
1677,direction,menedzhment-marketing
1677,direction,ekonomika
1681,direction,biologiya-ekologiya
1681,direction,veterinarnaya-medicina
1681,direction,vuzy-lvova
1681,direction,vuzy-ukrainy
1681,direction,geografiya-geologiya
1681,direction,mgostinichno-restorannoe-delo-turizm
1681,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1681,direction,informacionnye-tekhnologii-kiberbezopasnost
1681,direction,istoriya-arheologiya
1681,direction,kultura-iskusstvo
1681,direction,matematika-statistika
1681,direction,medicina-stomatologiya-farmaciya
1681,direction,menedzhment-marketing
1681,direction,pedagogika
1681,direction,politologiya-mezhdunarodnye-otnosheniya
1681,direction,pravo
1681,direction,sociologiya-socialnaya-rabota
1681,direction,fizika-astronomiya
1681,direction,filologiya
1681,direction,finansy-bankovskoe-delo-i-strahovanie
1681,direction,himiya-bioinzheneriya
1681,direction,ekonomika
1681,direction,elektronika-telekommunikacii
1684,direction,biologiya-ekologiya
1684,direction,geografiya-geologiya
1684,direction,mgostinichno-restorannoe-delo-turizm
1684,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1684,direction,inzheneriya-mashinostroenie
1684,direction,informacionnye-tekhnologii-kiberbezopasnost
1684,direction,istoriya-arheologiya
1684,direction,medicina-stomatologiya-farmaciya
1684,direction,pedagogika
1684,direction,pravo
1684,direction,psihologiya
1684,direction,fizicheskaya-kultura
1684,direction,filologiya
1684,direction,ekonomika
1686,direction,vuzy-lvova
1686,direction,vuzy-ukrainy
1686,direction,mgostinichno-restorannoe-delo-turizm
1686,direction,fizicheskaya-kultura
1688,direction,pedagogika
1688,direction,psihologiya
1691,direction,mgostinichno-restorannoe-delo-turizm
1691,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1691,direction,informacionnye-tekhnologii-kiberbezopasnost
1691,direction,kultura-iskusstvo
1691,direction,medicina-stomatologiya-farmaciya
1691,direction,menedzhment-marketing
1691,direction,pravo
1691,direction,stroitelstvo-arhitektura
1691,direction,filologiya
1691,direction,filosofiya-religiya-i-kulturologiya
1691,direction,ekonomika
1693,direction,biologiya-ekologiya
1693,direction,geografiya-geologiya
1693,direction,mgostinichno-restorannoe-delo-turizm
1693,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1693,direction,informacionnye-tekhnologii-kiberbezopasnost
1693,direction,istoriya-arheologiya
1693,direction,kultura-iskusstvo
1693,direction,matematika-statistika
1693,direction,pedagogika
1693,direction,psihologiya
1693,direction,sociologiya-socialnaya-rabota
1693,direction,fizika-astronomiya
1693,direction,fizicheskaya-kultura
1693,direction,filologiya
1693,direction,himiya-bioinzheneriya
1695,direction,biologiya-ekologiya
1695,direction,vuzy-lvova
1695,direction,vuzy-ukrainy
1695,direction,grazhdanskaya-bezopasnost
1695,direction,psihologiya
1695,direction,sociologiya-socialnaya-rabota
1695,direction,transport
1695,direction,filologiya
1697,direction,automation
1697,direction,vuzy-lvova
1697,direction,vuzy-ukrainy
1697,direction,zhurnalistika-izdatelstvo-i-poligrafiya
1697,direction,inzheneriya-mashinostroenie
1697,direction,informacionnye-tekhnologii-kiberbezopasnost
1697,direction,kultura-iskusstvo
1697,direction,menedzhment-marketing
1697,direction,ekonomika
1699,direction,informacionnye-tekhnologii-kiberbezopasnost
1699,direction,menedzhment-marketing
1699,direction,sociologiya-socialnaya-rabota
1699,direction,ekonomika
1701,direction,agro-farm
1701,direction,veterinarnaya-medicina
1701,direction,vuzy-lvova
1701,direction,vuzy-ukrainy
1701,direction,mgostinichno-restorannoe-delo-turizm
1701,direction,medicina-stomatologiya-farmaciya
1701,direction,menedzhment-marketing
1701,direction,pishchevye-tekhnologii
1701,direction,pravo
1701,direction,fizicheskaya-kultura
1701,direction,himiya-bioinzheneriya
1701,direction,ekonomika
1703,direction,mgostinichno-restorannoe-delo-turizm
1703,direction,menedzhment-marketing
1703,direction,pravo
1703,direction,psihologiya
1703,direction,sociologiya-socialnaya-rabota
1703,direction,ekonomika
1705,direction,vuzy-lvova
1705,direction,vuzy-ukrainy
1705,direction,mgostinichno-restorannoe-delo-turizm
1705,direction,kultura-iskusstvo
1708,direction,vuzy-kieva
